let,26,1
let,42,1
another,3,1
face,12,1
face,18,1
face,21,1
face,30,1
face,31,1
face,33,1
face,36,1
face,42,1
face,43,1
tell,12,1
tell,19,1
tell,22,1
tell,23,1
tell,26,1
tell,35,1
tell,42,1
tell,49,1
took,17,1
took,45,1
young,8,1
young,12,1
young,18,1
young,26,1
room,21,1
room,24,1
room,25,1
room,26,1
room,38,1
room,39,1
room,42,1
put,6,1
put,16,1
put,17,1
put,22,1
put,26,1
put,43,1
put,45,1
put,49,1
ever,12,1
ever,42,1
ever,44,1
looked,8,1
looked,14,1
looked,18,1
looked,30,1
looked,38,1
looked,42,1
looked,45,1
missus,3,1
missus,5,1
missus,7,1
missus,10,1
missus,15,1
missus,21,1
missus,24,1
missus,35,1
missus,37,1
missus,42,1
missus,43,1
missus,45,1
missus,46,1
asked,4,1
asked,19,1
asked,22,1
asked,26,1
asked,35,1
asked,42,1
asked,45,1
asked,49,1
under,6,1
under,11,1
under,25,1
under,33,1
under,45,1
under,46,1
under,47,1
left,17,1
left,25,1
left,26,1
left,45,1
right,22,1
right,25,1
things,1,1
things,6,1
things,34,1
things,42,1
sir,2,1
sir,3,1
sir,13,1
sir,16,1
sir,17,1
sir,20,1
sir,24,1
sir,27,1
sir,35,1
sir,36,1
sir,38,1
sir,47,1
sir,48,1
look,12,1
give,6,1
give,22,1
give,26,1
give,44,1
give,45,1
why,22,1
why,35,1
why,41,1
why,42,1
heard,0,1
heard,25,1
heard,26,1
heard,36,1
heard,42,1
heard,46,1
heard,49,1
seemed,8,1
seemed,11,1
seemed,42,1
something,6,1
something,12,1
something,42,1
new,6,1
new,10,1
new,13,1
new,15,1
new,24,1
thing,3,1
thing,6,1
thing,12,1
thing,34,1
thing,42,1
father,14,1
father,26,1
father,42,1
yes,12,1
yes,26,1
yes,31,1
yes,35,1
yes,41,1
yes,42,1
because,6,1
because,9,1
because,22,1
because,42,1
because,49,1
going,24,1
going,26,1
going,41,1
going,42,1
going,49,1
world,6,1
world,34,1
world,38,1
told,17,1
told,22,1
told,26,1
told,42,1
told,49,1
love,5,1
love,9,1
love,22,1
love,34,1
love,36,1
love,41,1
love,42,1
mind,6,1
mind,42,1
got,6,1
got,25,1
got,26,1
got,49,1
door,2,1
door,7,1
door,18,1
door,21,1
door,26,1
door,30,1
door,31,1
door,37,1
door,39,1
door,41,1
door,42,1
home,8,1
home,26,1
home,42,1
home,47,1
far,7,1
far,33,1
far,38,1
far,45,1
each,0,1
each,16,1
each,17,1
each,44,1
knew,12,1
knew,23,1
knew,42,1
knew,49,1
soon,26,1
soon,34,1
soon,42,1
king,17,1
king,21,1
king,22,1
king,23,1
king,26,1
king,27,1
king,36,1
king,38,1
work,6,1
work,8,1
work,16,1
work,48,1
oh,7,1
oh,16,1
oh,26,1
oh,31,1
oh,34,1
oh,35,1
oh,41,1
oh,42,1
against,1,1
against,3,1
against,11,1
against,22,1
against,25,1
against,41,1
against,44,1
heart,5,1
heart,6,1
heart,7,1
heart,9,1
heart,32,1
heart,36,1
heart,42,1
mother,14,1
mother,26,1
mother,42,1
moment,8,1
moment,42,1
years,1,1
years,12,1
years,13,1
years,15,1
years,16,1
years,26,1
years,39,1
years,48,1
quite,3,1
quite,8,1
quite,26,1
done,6,1
done,16,1
done,49,1
find,6,1
find,24,1
find,26,1
find,45,1
better,26,1
better,30,1
better,49,1
woman,20,1
woman,21,1
woman,34,1
woman,42,1
few,6,1
few,12,1
few,26,1
few,30,1
few,46,1
side,24,1
side,25,1
side,38,1
side,42,1
side,45,1
also,6,1
also,11,1
also,17,1
also,26,1
also,38,1
began,8,1
began,15,1
began,26,1
began,36,1
began,42,1
half,4,1
half,7,1
half,15,1
half,19,1
half,40,1
half,43,1
half,45,1
enough,12,1
enough,26,1
enough,42,1
having,6,1
having,11,1
having,17,1
having,26,1
seen,12,1
seen,42,1
seen,49,1
water,9,1
water,20,1
water,26,1
water,29,1
water,31,1
water,38,1
water,42,1
water,43,1
water,47,1
called,17,1
called,26,1
whole,6,1
whole,15,1
whole,17,1
whole,35,1
whole,38,1
turned,18,1
turned,30,1
turned,31,1
turned,36,1
turned,42,1
turned,45,1
hands,16,1
hands,25,1
hands,36,1
hands,42,1
part,5,1
part,6,1
part,26,1
part,44,1
gave,6,1
gave,8,1
gave,17,1
gave,18,1
gave,26,1
gave,45,1
course,26,1
both,17,1
both,38,1
between,11,1
between,13,1
between,17,1
between,18,1
between,25,1
between,44,1
between,45,1
between,47,1
between,49,1
it's,12,1
it's,15,1
it's,24,1
it's,25,1
it's,26,1
it's,27,1
it's,31,1
it's,34,1
it's,41,1
it's,46,1
it's,49,1
light,21,1
light,35,1
light,38,1
light,39,1
light,42,1
poor,6,1
poor,8,1
poor,26,1
poor,42,1
morning,8,1
morning,10,1
morning,21,1
morning,26,1
morning,37,1
morning,39,1
set,16,1
set,17,1
lady,3,1
lady,21,1
lady,23,1
lady,38,1
lady,42,1
lady,43,1
lady,46,1
whom,2,1
whom,12,1
whom,18,1
whom,23,1
whom,26,1
whom,35,1
whom,38,1
felt,6,1
felt,8,1
felt,11,1
felt,22,1
felt,38,1
felt,42,1
myself,6,1
myself,36,1
myself,38,1
myself,43,1
herself,14,1
herself,21,1
herself,28,1
herself,30,1
herself,39,1
herself,42,1
herself,43,1
however,6,1
however,26,1
god,5,1
god,6,1
god,9,1
god,12,1
god,29,1
god,35,1
god,36,1
god,38,1
god,41,1
god,42,1
miss,3,1
miss,5,1
miss,7,1
miss,18,1
miss,24,1
miss,35,1
miss,37,1
miss,39,1
miss,41,1
miss,45,1
miss,46,1
stood,18,1
stood,25,1
stood,29,1
stood,31,1
stood,38,1
stood,42,1
stood,45,1
white,7,1
white,21,1
white,24,1
white,30,1
white,35,1
white,43,1
white,47,1
white,49,1
dear,7,1
dear,8,1
dear,24,1
dear,26,1
dear,34,1
dear,35,1
